22.81,26.3,27.71,26.39,22.26,20.57,21.16,20.7,21.56,24.17,23.64,988.6
22.81,26.3,27.71,26.39,22.26,20.57,21.16,20.74,21.6,24.22,23.64,988.74
22.81,26.3,27.75,26.44,22.26,20.57,21.16,20.74,21.6,24.22,23.64,988.31
22.81,26.35,27.75,26.44,22.3,20.57,21.16,20.74,21.6,24.22,23.64,987.97
22.81,26.39,27.8,26.48,22.3,20.7,21.16,20.81,21.65,24.22,23.69,987.55
22.81,26.48,27.84,26.48,22.3,20.61,21.16,20.77,21.65,24.26,23.69,988.03
22.85,26.48,27.89,26.52,22.3,20.61,21.16,20.77,21.65,24.26,23.73,988.72
22.85,26.48,27.89,26.57,22.3,20.59,21.21,20.77,21.65,24.3,23.73,987.92
22.85,26.48,27.89,26.57,22.35,20.57,21.25,20.77,21.65,24.3,23.73,988.22
22.85,26.48,27.93,26.61,22.35,20.63,21.25,20.77,21.65,24.3,23.73,988.17
22.85,26.52,27.93,26.61,22.35,20.63,21.25,20.77,21.65,24.35,23.78,987.12
22.85,26.57,27.97,26.66,22.41,20.66,21.25,20.83,21.69,24.35,23.78,987.65
22.9,26.61,28.02,26.66,22.41,20.61,21.25,20.79,21.69,24.35,23.78,987.26
22.9,26.61,28.02,26.7,22.41,20.63,21.25,20.79,21.69,24.39,23.82,987.59
22.85,26.61,28.02,26.74,22.41,20.68,21.25,20.79,21.69,24.39,23.82,987.94
22.81,26.61,28.06,26.74,22.41,20.63,21.25,20.79,21.73,24.39,23.82,987.06
22.77,26.61,28.06,26.74,22.41,20.66,21.29,20.79,21.73,24.44,23.78,987.61
22.72,26.66,28.11,26.79,22.46,20.79,21.29,20.88,21.8,24.44,23.78,987.22
22.68,26.7,28.11,26.79,22.46,20.61,21.29,20.81,21.76,24.44,23.78,988.22
22.63,26.7,28.15,26.83,22.46,20.66,21.29,20.81,21.76,24.48,23.73,988.31
22.63,26.7,28.15,26.83,22.46,20.66,21.29,20.81,21.8,24.48,23.73,987.56
22.59,26.7,28.15,26.83,22.46,20.66,21.29,20.81,21.8,24.48,23.73,987.04
22.59,26.7,28.15,26.87,22.46,20.7,21.29,20.85,21.8,24.48,23.73,986.91
22.59,26.74,28.19,26.87,22.5,20.74,21.29,20.85,21.84,24.52,23.73,986.75
22.59,26.79,28.24,26.92,22.5,20.66,21.29,20.85,21.8,24.52,23.73,987.62
22.59,26.79,28.24,26.92,22.5,20.66,21.29,20.85,21.8,24.52,23.73,987.38
22.59,26.79,28.24,26.92,22.5,20.66,21.29,20.85,21.8,24.52,23.73,987.61
22.59,26.79,28.24,26.96,22.5,20.7,21.34,20.85,21.84,24.52,23.78,986.79
22.59,26.79,28.28,26.96,22.5,20.7,21.29,20.85,21.84,24.57,23.78,986.96
22.59,26.83,28.28,27.01,22.5,20.66,21.29,20.85,21.84,24.57,23.78,986.39
22.59,26.87,28.33,27.01,22.55,20.77,21.34,20.9,21.89,24.57,23.78,986.91
22.59,26.87,28.33,27.01,22.55,20.7,21.34,20.9,21.89,24.57,23.78,987.5
22.59,26.87,28.37,27.05,22.55,20.7,21.34,20.9,21.89,24.61,23.82,986.74
22.59,26.87,28.37,27.05,22.55,20.7,21.34,20.9,21.89,24.61,23.82,986.66
22.59,26.87,28.37,27.05,22.55,20.7,21.34,20.9,21.93,24.61,23.86,986.84
22.59,26.87,28.37,27.09,22.59,20.74,21.34,20.9,21.93,24.66,23.86,986.79
22.59,26.92,28.41,27.09,22.59,20.79,21.34,20.94,21.97,24.66,23.86,986.84
22.59,26.96,28.41,27.14,22.59,20.7,21.34,20.9,21.93,24.66,23.86,986.32
22.63,26.96,28.41,27.14,22.59,20.66,21.34,20.94,21.97,24.66,23.86,986.04
22.63,26.96,28.46,27.14,22.59,20.7,21.38,20.9,21.97,24.7,23.91,986.87
22.68,26.96,28.46,27.18,22.59,20.7,21.38,20.94,21.97,24.7,23.91,986.55
22.68,26.96,28.46,27.18,22.63,20.7,21.38,20.9,21.97,24.7,23.95,985.96
22.68,27.01,28.46,27.18,22.68,20.83,21.38,20.94,22.02,24.7,23.95,985.37
22.72,27.05,28.5,27.23,22.68,20.7,21.38,20.94,22.02,24.74,24,986.26
22.77,27.05,28.5,27.23,22.68,20.74,21.38,20.94,22.02,24.74,24.04,986.59
22.77,27.05,28.5,27.23,22.68,20.74,21.38,20.94,22.06,24.74,24.04,985.46
22.77,27.05,28.54,27.27,22.68,20.77,21.38,20.99,22.06,24.74,24.04,985.58
22.77,27.05,28.54,27.27,22.72,20.77,21.43,20.99,22.06,24.79,24.04,985.97
22.72,27.09,28.54,27.27,22.72,20.88,21.43,21.03,22.11,24.79,24,985.74
22.72,27.14,28.59,27.31,22.72,20.74,21.43,20.99,22.11,24.79,24,985.91
22.72,27.14,28.59,27.31,22.72,20.79,21.43,20.99,22.11,24.83,24,985.98
22.68,27.14,28.59,27.31,22.72,20.79,21.43,20.99,22.11,24.83,24,985.69
22.68,27.14,28.59,27.36,22.72,20.81,21.43,21.03,22.11,24.83,24,985.62
22.68,27.14,28.59,27.36,22.72,20.72,21.43,20.99,22.11,24.83,23.95,986.07
22.68,27.14,28.59,27.36,22.72,20.79,21.43,21.03,22.11,24.83,23.95,986.1
22.68,27.18,28.63,27.36,22.77,20.79,21.43,21.03,22.11,24.83,24,986.21
22.68,27.23,28.68,27.4,22.77,20.74,21.43,21.03,22.11,24.88,24.04,985.53
22.72,27.23,28.68,27.4,22.77,20.77,21.43,20.99,22.11,24.88,24.04,985.98
22.72,27.23,28.68,27.4,22.77,20.81,21.43,21.03,22.11,24.88,24.08,985.25
22.72,27.23,28.68,27.4,22.77,20.77,21.43,21.03,22.15,24.88,24.08,985.84
22.72,27.23,28.68,27.45,22.77,20.72,21.43,20.99,22.15,24.92,24.08,985.67
22.72,27.27,28.72,27.45,22.77,20.72,21.47,20.99,22.15,24.92,24.08,984.68
22.68,27.31,28.72,27.45,22.77,20.72,21.47,20.99,22.15,24.92,24.08,985.38
22.68,27.31,28.76,27.45,22.77,20.72,21.47,20.99,22.15,24.92,24.08,985.18
22.68,27.31,28.76,27.49,22.77,20.77,21.47,20.99,22.19,24.92,24.08,985.8
22.68,27.31,28.76,27.49,22.77,20.77,21.47,21.03,22.19,24.96,24.08,985.16
22.68,27.31,28.76,27.49,22.77,20.77,21.47,21.03,22.19,24.96,24.08,985.22
22.68,27.31,28.76,27.49,22.81,20.88,21.47,21.07,22.24,24.96,24.08,985.26
22.68,27.36,28.81,27.53,22.81,20.72,21.51,21.03,22.19,25.01,24.08,985.34
22.68,27.36,28.81,27.53,22.81,20.77,21.51,21.03,22.19,25.01,24.08,985.43
22.68,27.36,28.81,27.53,22.81,20.55,21.51,21.03,22.19,25.01,24.08,984.83
22.68,27.36,28.81,27.58,22.81,20.72,21.51,21.03,22.19,25.01,24.08,985.15
22.68,27.36,28.81,27.58,22.81,20.72,21.51,21.03,22.19,25.01,24.08,984.77
22.68,27.4,28.85,27.58,22.85,20.88,21.51,21.07,22.24,25.01,24.08,984.85
22.68,27.45,28.9,27.58,22.81,20.72,21.51,21.03,22.24,25.05,24.08,985.51
22.72,27.45,28.9,27.62,22.81,20.77,21.51,21.03,22.24,25.05,24.13,985.18
22.72,27.45,28.9,27.62,22.81,20.77,21.56,21.03,22.24,25.1,24.13,985.29
22.72,27.45,28.9,27.62,22.85,20.79,21.56,21.03,22.24,25.1,24.13,985.08
22.72,27.45,28.9,27.67,22.85,20.74,21.56,21.03,22.24,25.1,24.13,984.61
22.72,27.45,28.9,27.67,22.85,20.92,21.6,21.07,22.3,25.1,24.13,984.92
22.72,27.45,28.94,27.67,22.85,20.77,21.6,21.07,22.26,25.1,24.13,984.63
22.72,27.49,28.94,27.67,22.85,20.79,21.6,21.07,22.26,25.14,24.13,984.44
22.72,27.45,28.94,27.71,22.85,20.77,21.6,21.07,22.26,25.14,24.13,985.21
22.72,27.45,28.94,27.71,22.85,20.77,21.6,21.07,22.26,25.14,24.13,984.51
22.72,27.45,28.94,27.71,22.85,20.77,21.6,21.07,22.26,25.14,24.13,984.52
22.72,27.45,28.94,27.71,22.9,20.9,21.6,21.12,22.3,25.14,24.13,984.82
22.72,27.49,28.94,27.71,22.9,20.74,21.6,21.07,22.3,25.14,24.13,984.76
22.72,27.49,28.98,27.75,22.9,20.79,21.6,21.07,22.3,25.18,24.13,984.6
22.72,27.49,28.98,27.75,22.9,20.79,21.6,21.07,22.26,25.18,24.13,984.77
22.72,27.49,28.98,27.75,22.9,20.74,21.6,21.07,22.26,25.18,24.13,984.48
22.72,27.49,28.98,27.75,22.9,20.81,21.6,21.12,22.3,25.23,24.13,984.31
22.77,27.53,28.98,27.75,22.94,20.81,21.65,21.12,22.35,25.23,24.13,984.33
22.77,27.58,29.03,27.75,22.94,20.81,21.65,21.12,22.35,25.23,24.17,984.46
22.77,27.58,29.03,27.75,22.94,20.77,21.65,21.12,22.35,25.23,24.17,984.95
22.77,27.53,29.03,27.8,22.94,20.83,21.65,21.12,22.35,25.23,24.17,984.22
22.77,27.53,29.03,27.8,22.94,20.74,21.65,21.12,22.35,25.23,24.17,984.25
22.81,27.53,29.03,27.8,22.94,20.79,21.65,21.12,22.35,25.23,24.22,984.5
22.81,27.58,29.03,27.8,22.99,20.92,21.65,21.16,22.41,25.27,24.22,984.08
22.81,27.62,29.03,27.8,22.94,20.77,21.65,21.12,22.37,25.27,24.26,984.59
22.85,27.62,29.07,27.84,22.94,20.81,21.65,21.12,22.37,25.27,24.3,984.85
22.9,27.62,29.07,27.84,22.94,20.81,21.65,21.12,22.41,25.27,24.3,984.09
22.99,27.58,29.07,27.84,22.99,20.81,21.65,21.16,22.41,25.27,24.35,984.47
23.03,27.62,29.07,27.84,22.99,20.81,21.65,21.16,22.41,25.31,24.39,984.07
23.03,27.62,29.07,27.89,23.03,20.83,21.65,21.16,22.41,25.31,24.39,983.94
23.07,27.67,29.12,27.89,23.03,20.83,21.65,21.16,22.41,25.31,24.44,984.41
23.12,27.67,29.12,27.89,23.03,20.83,21.65,21.16,22.41,25.31,24.44,984.69
23.12,27.67,29.12,27.93,23.03,20.83,21.69,21.16,22.41,25.36,24.48,983.81
23.12,27.67,29.12,27.93,23.03,20.88,21.69,21.16,22.41,25.36,24.48,983.53
23.07,27.67,29.12,27.93,23.03,20.88,21.69,21.16,22.41,25.36,24.44,983.84
23.03,27.67,29.16,27.93,23.07,20.85,21.69,21.21,22.48,25.36,24.44,983.58
23.03,27.71,29.16,27.93,23.07,20.85,21.73,21.21,22.48,25.4,24.44,983.54
22.99,27.71,29.16,27.97,23.07,20.85,21.73,21.21,22.48,25.4,24.44,984.2
22.99,27.71,29.16,27.97,23.07,20.9,21.73,21.21,22.48,25.4,24.39,984.16
22.99,27.71,29.16,27.97,23.07,20.9,21.73,21.21,22.48,25.4,24.39,983.83
22.99,27.71,29.16,27.97,23.07,20.9,21.78,21.25,22.52,25.4,24.39,983.99
22.99,27.71,29.16,27.97,23.12,20.88,21.78,21.25,22.52,25.45,24.39,983.77
23.03,27.75,29.2,27.97,23.12,20.81,21.78,21.21,22.52,25.45,24.44,983.79
23.03,27.75,29.2,27.97,23.12,20.94,21.78,21.25,22.52,25.45,24.44,983.93
23.03,27.71,29.2,28.02,23.12,20.92,21.78,21.25,22.52,25.45,24.48,984.03
23.07,27.71,29.2,28.02,23.12,20.92,21.78,21.25,22.52,25.49,24.48,983.4
23.07,27.75,29.2,28.02,23.12,20.9,21.78,21.25,22.57,25.49,24.48,983.2
23.07,27.8,29.25,28.02,23.16,20.9,21.82,21.25,22.57,25.49,24.48,983.25
23.07,27.8,29.25,28.02,23.16,20.94,21.82,21.29,22.57,25.49,24.52,983.95
23.12,27.8,29.29,28.06,23.16,20.96,21.82,21.29,22.57,25.53,24.52,984.11
23.16,27.8,29.29,28.06,23.16,20.96,21.82,21.29,22.57,25.53,24.57,983.45
23.21,27.8,29.29,28.06,23.16,20.96,21.82,21.29,22.57,25.53,24.57,982.79
23.25,27.84,29.29,28.06,23.16,20.96,21.82,21.29,22.57,25.53,24.61,982.72
23.25,27.84,29.29,28.06,23.21,20.92,21.82,21.29,22.57,25.53,24.61,983.63
23.29,27.89,29.34,28.11,23.21,20.96,21.82,21.29,22.57,25.53,24.66,982.85
23.29,27.89,29.34,28.11,23.21,20.99,21.82,21.29,22.57,25.58,24.66,983.73
23.34,27.89,29.34,28.11,23.21,20.92,21.82,21.29,22.57,25.58,24.66,982.77
23.29,27.89,29.34,28.15,23.21,20.96,21.82,21.34,22.61,25.58,24.66,982.94
23.21,27.89,29.34,28.15,23.21,20.96,21.82,21.34,22.61,25.58,24.66,981.33
23.21,27.93,29.38,28.15,23.25,21.07,21.87,21.38,22.66,25.62,24.61,982.35
23.16,27.93,29.42,28.15,23.21,20.96,21.87,21.34,22.61,25.62,24.61,983.08
23.16,27.93,29.42,28.15,23.25,21.01,21.87,21.34,22.61,25.62,24.61,983.6
23.16,27.93,29.42,28.15,23.25,20.96,21.87,21.34,22.61,25.62,24.61,983.37
23.12,27.93,29.42,28.19,23.25,20.96,21.87,21.34,22.66,25.62,24.61,982.65
23.12,27.93,29.42,28.19,23.25,21.01,21.87,21.34,22.66,25.67,24.61,982.23
23.12,27.97,29.42,28.19,23.29,21.01,21.87,21.38,22.72,25.67,24.61,983
23.12,27.97,29.47,28.19,23.29,21.01,21.87,21.38,22.72,25.67,24.61,982.8
23.12,27.97,29.47,28.19,23.29,21.01,21.87,21.38,22.72,25.71,24.61,983.4
23.12,27.97,29.47,28.19,23.29,20.99,21.87,21.38,22.72,25.71,24.61,983.21
23.12,27.97,29.47,28.19,23.29,20.99,21.91,21.38,22.72,25.71,24.61,982.8
23.07,27.97,29.47,28.24,23.25,20.99,21.91,21.38,22.72,25.71,24.61,983.05
23.07,28.02,29.47,28.24,23.29,21.1,21.95,21.43,22.77,25.75,24.57,982.83
23.12,28.06,29.47,28.24,23.29,21.05,21.95,21.43,22.77,25.75,24.57,983.67
23.12,28.06,29.51,28.24,23.29,21.01,21.95,21.43,22.77,25.75,24.57,982.85
23.12,28.06,29.51,28.24,23.29,21.03,21.95,21.43,22.77,25.75,24.57,983.16
23.12,28.02,29.51,28.24,23.29,21.07,21.95,21.43,22.77,25.75,24.57,982.4
23.12,28.02,29.51,28.24,23.34,21.03,21.95,21.43,22.77,25.75,24.61,983.18
23.12,28.06,29.51,28.24,23.34,21.05,21.95,21.47,22.77,25.8,24.61,983.13
23.12,28.06,29.51,28.24,23.34,21.05,21.95,21.43,22.77,25.8,24.61,983.62
23.12,28.06,29.51,28.24,23.34,21.05,21.95,21.43,22.77,25.8,24.61,982.8
23.16,28.06,29.51,28.24,23.34,21.05,21.95,21.43,22.81,25.8,24.66,982.33
23.16,28.06,29.51,28.28,23.34,21.05,21.95,21.43,22.81,25.8,24.66,982.18
23.16,28.06,29.51,28.28,23.34,21.05,21.95,21.47,22.81,25.84,24.66,982.65
23.16,28.11,29.51,28.28,23.38,21.14,22,21.51,22.85,25.84,24.66,982.24
23.16,28.11,29.56,28.28,23.38,21.12,22,21.45,22.81,25.84,24.66,983.01
23.16,28.11,29.56,28.28,23.38,21.1,22,21.49,22.85,25.84,24.66,982.34
23.16,28.11,29.56,28.28,23.38,21.14,22,21.49,22.85,25.84,24.66,982.39
23.16,28.11,29.56,28.28,23.38,21.1,22,21.49,22.85,25.84,24.7,982.98
23.16,28.11,29.56,28.33,23.38,21.14,22,21.49,22.9,25.84,24.7,982.07
23.21,28.15,29.56,28.33,23.43,21.21,22,21.54,22.9,25.89,24.7,982.05
23.21,28.15,29.6,28.33,23.43,21.12,22,21.49,22.9,25.89,24.74,982.41
23.21,28.15,29.6,28.33,23.43,21.07,22.04,21.49,22.9,25.89,24.74,982.35
23.21,28.15,29.6,28.33,23.43,21.1,22.04,21.54,22.9,25.89,24.74,982.99
23.21,28.15,29.6,28.33,23.43,21.05,22.04,21.54,22.9,25.89,24.74,982.84
23.21,28.15,29.6,28.33,23.43,21.16,22.08,21.54,22.9,25.93,24.74,982.39
23.21,28.15,29.64,28.33,23.47,21.25,22.08,21.58,22.94,25.93,24.74,982.1
23.21,28.19,29.64,28.33,23.47,21.14,22.08,21.54,22.9,25.93,24.74,982.89
23.21,28.19,29.64,28.37,23.43,21.14,22.08,21.54,22.9,25.93,24.79,982.45
23.21,28.19,29.69,28.37,23.43,21.14,22.08,21.54,22.9,25.93,24.79,983.23
23.25,28.19,29.69,28.37,23.43,21.1,22.13,21.54,22.94,25.93,24.79,983.13
23.29,28.19,29.69,28.37,23.47,21.14,22.13,21.54,22.94,25.93,24.83,982.51
23.38,28.19,29.69,28.37,23.47,21.27,22.13,21.58,22.94,25.93,24.88,981.9
23.43,28.24,29.69,28.41,23.47,21.12,22.13,21.54,22.9,25.93,24.92,982.99
23.47,28.28,29.73,28.41,23.47,21.12,22.08,21.54,22.9,25.97,24.92,982.81
23.51,28.24,29.73,28.41,23.47,21.07,22.08,21.54,22.9,25.97,24.96,982.39
23.51,28.24,29.73,28.41,23.47,21.12,22.08,21.54,22.9,25.97,24.96,982.61
23.51,28.24,29.73,28.41,23.47,21.12,22.08,21.54,22.9,26.02,24.96,982.4
23.47,28.24,29.73,28.46,23.51,21.21,22.08,21.6,22.94,26.02,24.96,982.29
23.43,28.24,29.78,28.46,23.51,21.14,22.08,21.58,22.94,26.02,24.96,982.91
23.43,28.24,29.78,28.46,23.51,21.14,22.08,21.58,22.94,26.02,24.96,983.19
23.38,28.24,29.78,28.46,23.51,21.14,22.04,21.58,22.94,26.02,24.92,982.24
23.38,28.24,29.78,28.5,23.51,21.14,22.08,21.58,22.94,26.02,24.92,982.87
23.34,28.24,29.78,28.5,23.51,21.18,22.08,21.58,22.94,26.02,24.92,981.83
23.34,28.28,29.78,28.5,23.56,21.32,22.08,21.62,22.99,26.06,24.92,982.01
23.38,28.28,29.78,28.5,23.51,21.18,22.08,21.62,22.99,26.06,24.92,982.8
